id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,label
185,@VLActionFund @Reince The same #RNC LOSERS that thought Romney & Palin were good choices needs to be THANKFUL Trump came along  #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
35,"@realDonaldTrump is just saying what most are thinking, you have to give him credit #Trump4POTUS #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
183,.@DannyZuker   With ONE speech @realDonaldTrump managed to financially screw himself.  Imagine what he can do for us as POTUS! #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
30,"@seanhannity @BobbyJindal He would be great Vp for Trump.. 2 of  kind,#MakeAmericaGreatAgain , #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
142,Mr. @realDonaldTrump   I appreciate you standing your ground as you've done.  I can say I've never felt better about voting. #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
244,Donald Trump stays roasting on Twitter  #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
109,@realDonaldTrump Canada supports you! Please stop the ILLEGALS at your boarder before they get to ours. #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
114,"Looking at presidential candidates, there is only one candidate, who can stand tall, and is all heads and shoulders. #Trump  #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
75,@JebBush and @marcorubio cannot speak their minds b/c they are paid 2 keep things pc. @realDonaldTrump ANSWERS TO NO ONE! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
207,Trump's comments show he cannot be taken seriously. The fact he's polling high shows the party should not be taken seriously. #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
285,"@realDonaldTrump they may be dumping you now, but when you're president they'll be begging for your business. #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
59,After every @realDonaldTrump interview I watch I get more pumped up for November 2016 when this country can be made great again. #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
130,@Colin_McManus7 2016 is the first election I can vote in and I am proudly voting for @realDonaldTrump #trumpforpresident #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
36,@divadoll123 @LANURSE1 @ShaninZT u can't go back.Only way people r going to wake up is when the free checks stop coming!#TCOT #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
267,"The moment you opened your mouth,  that was the end of your candidate trip! @realDonaldTrump #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
70,@realDonaldTrump he is a real leader and deserves to be President. #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
290,#FELLOW TEXANS WHO SHOP FIRE @MACY'S AND SHOP #DILLARD'S! #SemST,2,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
135,RT @reel_fisherman6: I think Donald would bring this country back to where we used to be #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
103,@realDonaldTrump  I like Mexicans who come to US legally.  #IStandWithTrump #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
194,The gift that keeps on giving. #makeitstop #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
57,"@realDonaldTrump the thing I like about Mr Trump is that if he shoots himself in the foot, he can buy another.  #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
181,@luzcarolinarov @damian_becker Right-wing idiots in the US are capable of anything. Including voting for extreme racist #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
80,"@NBC to #Trump: ""HOW DARE YOU POINT OUT THAT OBAMA CAUSES 1000 GIRLS TO BE RAPED EVERY MONTH CROSSING INTO USA!""  #ccot #tcot #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
214,"@realDonaldTrump You have our backs, and we have yours. You have my vote. Boycotting anyone who opposes your patriotism. We need #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
220,"@ABC Stupid is as stupid does! Showedhis true colors; seems that he ignores that US was invaded, & plundered,not discovered #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
22,@realDonaldTrump ' It takes great bravery to stand up to your enemies but even more to stand up to your friends' we need you #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
291,@realDonaldTrump  Just registered to Vote Today so I can contribute to help #MakeAmericaGreatAgain #Honesty #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
139,@realDonaldTrump: We have got to take our country back. It's time! Win it Mr. Trump #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
45,NASCAR abandons Trump. Some good news to end my day with   #Trump #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
297,If you think it's fine American car companies send jobs to Mexico while we pay for their welfare you must hate @realDonaldTrump   #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
77,. @realDonaldTrump American was great until you embarrassed us all to death #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
47,"@RealDonaldTrump I feel the truth when Mr. Trump speaking, people need to understand who really cares about America #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
95,"hey y'all giving a big old s/o to donald trump, we settled our differences and are butt tight now #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
264,@realDonaldTrump  Some people just want to be president.  Others want to MAKE AMERICA GREAT AGAIN! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
230,@gbennettpost @jamiedupree No  #asstards!  America is dumping you! Trump's gonna put your dicks in the dirt! #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
151,Republicans. The party that rewards racial hatred and bigotry with a front-runner status for the Presidential nomination. #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
134,i want donald trump to win the presidency so bad. he cant be bought out like all the others. and he sticks to his convictions #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
172,I feel like the 2016 Presidential race is @realDonaldTrump vs. Matropolis ie The Machine.    Lets defeat the machine #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
228,Miss USA host De la Fuente quits pageant and call @realDonaldTrump ignorant and a clown... #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
116,"@ZekeJMiller @Reince @SharonDay GOP plan to stop Trump? LOL Maybe they can put up loser candidates like Romney, McCain and Jeb! #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
49,@ErinBurnett #cnn WHY WOULD IT HURT @realDonaldTrump TO SAY SOME ILLEGAL IMMS RAPE? @JOHN_WALSH JUST SAID IT'S TRUE @OutFrontCNN #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
300,". @SenatorKitchen @nbc how deeply offensive such comments are not only to Mexican-Americans, but Latino Americans in general. #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
118,The more Big&Rich hates @realDonaldTrump The more Little&Poor follows him 3103K  @HillaryClinton 3810K #Election2016 #Hillary2016 #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
173,@RSherman_25 Join Twitter Trump brigade #onethousandtweets to support message #MakeAmericaGreatAgain @realDonaldTrump #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
266,Donald Trump isn't afraid to roast everyone. #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
72,@realDonaldTrump  WE WANT TRUMP! WE WANT TRUMP! WE WANT TRUMP!!! #MakeAmericaGreatAgain #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
174,@realDonaldTrump Illegal Immigration is FINALLY on the agenda because of you! Thank you for speaking TRUTH! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
171,@realDonaldTrump I know you are the best candidate. You are the only one who can #MakeAmericaGreatAgain #RestoreOurRepublic #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
152,.@realDonaldTrump is the real deal folks. He tells the truth. Get used to it! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
5,"@realDonaldTrump is not a pilitical puppet. Maybe a piata, but definitely not a puppet. #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
122,@inspirationguy U r a LOSER and jealous of me cos I'm RICH #TrumpWillBeThePrezCosWinningIsAllHeDoesUnlikeYouLosersAlsoBanTheTacos #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
187,"TY Michael @ASavageNation ""I'd do anything to help him; he's right, he's telling the truth"" @realDonaldTrump #BoycottMacys  #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
271,@realDonaldTrump Hell I'm from the UK and I believe @realDonaldTrump would make an amazing WORLD Leader #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
86,Thanks to @realDonaldTrump our Hispanic community finally has woken up from the dead! #GovernmentAndPolitics #WhiteHouse #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
198,"@realDonaldTrump I am sorry Mexico sends people like Dylan Roof, Mitchelle Blair and David Sweat to the USA. #enemywithin #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
320,"RT @BlissTabitha ""Never quite works out that way huh?  #GlobalWarming HOAX #MediaMalpractice #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
63,"Gotta love everyone disliking @realDonaldTrump because he actually makes sense, and may even bring the country back to normal #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
107,@gpacja @TexanJustin @JebBush @Isikoff @realDonaldTrump you're an awful person. Free speech. I'll pray for you're soul. #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
209,@_George_Lopez__ says there may be enough AMERICAN Racists to Elect Trump as President. I think he's right. Take back America #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
274,#Trump is ruining a party quicker than the police! #gop #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
105,Why is it wrong when Trump is stating facts about illegal immigrants??? He is 100% Right #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
293,Left-wing media trying to silence @realDonaldTrump? HAHAHA  Keep trying! Trump is NOT a career politician & he won't be bought!  #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
219,I nominate Donald Trump for the new ambassador to Mexico. #Mexico #Tacos #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
289,"@realDonaldTrump just so you know White people have more of a ""Rapist"" title, than Hispanics. #NotBeingRasist #DoResearch  #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
7,@realDonaldTrump you're the man for the job #MakeAmericaGreatAgain #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
76,"We get all the bad #Mexicans...minus the ones whose labor built your empire, of course. #TrumpedFacts #Delusional #GTFOH #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
9,Serious question that came up at dinner--is @realDonaldTrump's craziness just signs of early-onset Alzheimer's? #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
27,Congrats to the @GOP for having @realDonaldTrump in first place amongst its 2016 candidates. #GOP2016 #Jeb2016 #walker2016 #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
19,"@Montel_Williams , ex 2bit talk show host, talking shit about @realDonaldTrump . Fuck off montel!! @cnn. #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
208,@realDonaldTrump it's crazy how cowardly these big corporations are. I swear I'm campaigning for you !!!!! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
52,Donald Trump is the man of all men #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
40,@realDonaldTrump I feel the train is gaining steam.  #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
277,@realDonaldTrump Any more campaign stops in Chicago anytime soon? Good luck! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
260,@thehill @greta @realDonaldTrump Now You Know The Left Is Afraid Of A Executive Over Politicians < Hang In There Donald #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
81,@loudobbsnews Don't you just love that truth is now called controversial comments?!  Has this country fallen that low?! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
163,Will be watching @AC360 again tomorrow to watch @realDonaldTrump interview continuation. #MakeAmericaGreatAgain #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
316,"@realDonaldTrump U gonna take this? I hope not! Bullshit from #Univision #NBCUniversal and #Macys. ""Magic of Macy's"" my ass #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
111,Dear @realDonaldTrump: You are an idiot. #america #politics #sticktoyourhair #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
69,"@realDonaldTrump don't care what anybody says. In November 2016, you will have my vote. Where can I get your bumper sticker?? #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
248,Get the truth from Trump! @realDonaldTrump #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
294,Stop thinking you can walk around talking reckless in the end it will bite you in the ass #Dontjudgeme #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
6,@realDonaldTrump You are absolutely right on the border! Bush and company are afraid to address it! #MakeAmericaGreatAgain #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
126,"LOOKS LIKE LIBREALS OUR AFTER @Paula_Deen AGAIN,,  THANK GOD FOR @realDonaldTrump #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
84,Donald Trump is Biff in the alternate universe 1985 in Back to the Future 2.   #biff #BackToTheFuture #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
272,Everything Donald Trump said was 100% true though. #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
234,Lying to justify political correctness is still nothing but a lie.   #Teaparty #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
115,I'm voting for Donald Trump this election #waitonit #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
258,Comments by @realDonaldTrump were hateful & disgusting. Everyone should sever their ties with him. Thanks @Macys @Univision @nbc #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
249,@JoeyBats19 Join Twitter Trump brigade #onethousandtweets to support message #MakeAmericaGreatAgain @realDonaldTrump #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
195,"Well, someone's doing the raping. I get combed and gooped up so much, Donald's the one doing the raping. He never understands. #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
42,That Time Trump Spent Nearly $100000 On An Ad Criticizin US Foreign Policy In 1987 #america #DonaldJTrump #foreignpolicy #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
191,Coming soon to @NBCSports - Muslim sports cid:7D8CC0C5-9231-4700-B63E-8CB2E0C1EC6C/22C1780B-C578-4ECD-9BE0-CA3901D4EAF6 #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
229,The more I read how NBC and Macy's are cutting ties with @realDonaldTrump the more I'm convinced he should be president.  #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
43,@GeraldoRivera @realDonaldTrump Don't apologize for the truth. People are too sensitive. #MakeAmericaGreatAgain #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
238,@realDonaldTrump You're FIRED! Now get out of here! Go!    #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
206,@realDonaldTrump I recommend @seanhannity as Sec of Defense and @marklevinshow as your new Atty General. #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
144,Macy's to stop selling Trump merch. I guess he'll sue them next. #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
29,@Macys not selling Trump because he voices his opinion.. What happy to freedom of speech.. I'll never shop at @Macys again.. #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
96,If Donald Trump is elected president I'm moving to Nunavut to get away from these retards #Trump #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
217,@realDonaldTrump is the ONLY candidate with BALLS!!!!! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
32,@realDonaldTrump Go get 'em Mr. Trump!!! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
87,"Unlike Obama, @realDonaldTrump doesn't need a teleprompter.  #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
112,@meetthepress @ron_fournier @realDonaldTrump Typical Liberal Media. Trump has now evolved. He is now non Mexican Pro Life. #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
157,@realDonaldTrump fuck you racist ass bitch. Go fuck yourself #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
213,"@Reince @SharonDay @realDonaldTrump @tedcruz @JebBush Wshgton Cartel, incompetent GOP leaders support losers like Romney, McCain! #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
283,"Anyone who is against @realDonaldTrump 4 president, has no clue of his success and the potential of greatness he can do 4 us. #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
303,"@realDonaldTrump A man who isn't afraid to speak the truth is a man who I'll vote for! Take it home, Mr. Trump! #FuturePresident #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
161,Hey @MayorGregor thanks for letting a racist bigot build a giant tower with his name on it downtown. Real proud of ya. #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
227,.@nbc ends relationship with @realDonaldTrump over his disgusting derogatory remarks. This man ha no place in the White House. #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
224,@realDonaldTrump Probably because @jorgeramosnews had to change it after you published his old one on Instagram #TrumptheChump #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
242,@realDonaldTrump we need a president who cannot be bought. #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
25,@TMZ trump a guy born with a silver spoon up his ass who has never done a hard days work in his life  #DumpTrump #YoureFired  #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
146,Donald Trump please shut the eff up forever! To think I liked your men's suits at Macy's! You suck! #andersoncooper #CNN #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
11,I love how everyone thinks canceling @realDonaldTrump's ventures will do anything but hurt themselves. This man has my vote! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
26,"Le(a)nin left RT @uss_victory: @realDonaldTrump /#LongLiveLiberty; Better is a ""#Capitalist"" for President than a #Communist. #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
255,@realDonaldTrump You have the heart of a lion! Let's make America great again! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
97,"Me: ""That asshole with the toupee was talking again and it was stressing me out""  Dad: ""Who?""  Mom: ""Donald Trump #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
61,"For the record, as a #Latino, (#Peruvian to be specific), let me state the obvious: #FuckTrump #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
278,@realDonaldTrump Really? The perfect definition of ignorance... The perfect example of someone who does not know reality... #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
279,@realDonaldTrump Just watched you on @FoxNews. You are awesome! You have my vote! #MakeAmericaGreatAgain #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
3,Mainstream media should not be giving Donald Trump airtime. Focus on real issues. #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
180,No you see Donald Trump was saying Mexican immigrants are all *rappists* like with the hip hop y'all  #Trump #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
133,@peddoc63 @realDonaldTrump So I guess Univision is Fair & Balanced. These are the people that R helping shape USA! #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
132,he was getting divorced & filing bankruptcies @robin182zz #Trump #bankrupt #Election2016 #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
223,Wondering who is going to make your suites now. @realDonaldTrump  Maybe the rapist and killers you speak about will. #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
175,Americans of all pol parties are trusting you @realDonaldTrump - we KNOW you will put #AmericaFirst and #MakeAmericaGreatAgain #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
210,Donald Trump is the man lets get this man in the White House!!! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
269,Donald Trump is only saying what ALL the other 2016 GOP Presidential candidates are thinking! Bad things!! #GOP #Trump #POTUS #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
201,"What does Ivana, NBC, Univision, Gemini's, and Macy's have in common?  Answer: They all dropped #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
148,"@GOP If you can not debate Trump, you should not be running for president. #backurbase. #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
197,@ouchinagirl @TrumpNY2016 @GOP TRUMP FOR PRESIDENT AS HE DOESN'T MINCE WORDS!!!! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
91,@kupajo33 @ChrisChristie we don't need him! #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
121,@realDonaldTrump notice the @StopHillaryPAC didn't include you probly @KarlRove hiding behind a name again #Trump #trumpisright #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
67,"@realDonaldTrump You have a real shot at POTUS Mr. T, the debates will be the true litmus test. #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
51,@realDonaldTrump @LadyPatriot777 @Macys lousy merchandise made in China !!!!!!!  #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
270,"@Newsmax_Media  I bet the @realDonaldTrump does. This man knows how to save our country w/o tiptoeing around, playing games. #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
292,@JonathanHoenig @realDonaldTrump @feldmaniac @Mediaite Support Americas future Boycott capitalist pig #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
138,Clearly @realDonaldTrump has very good finance people because his shocking racist comments proves he not an intelligent human! #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
71,Donald Trump is gonna end up like Hitler #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
298,I admire how real and unapologetic Donald Trump is on his Political standpoints #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
68,I'm voting for Donald Trump ! #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
120,@GreggJarrett @FoxNews @GeekGirl2u @realDonaldTrump will do fine with legal Latino voters. #MakeAmericaGreatAgain #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
74,@ForQ2 I guess @realDonaldTrump really doesnt like or respect any politicians. .I respect him even more for that. #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
46,Apparently #Trump values riches so much he can't afford values. #Trumpelstiltskin #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
225,"Donald Trump gets the boot from #NBC for calling immigrants rapists and murderers. Hey Donnie, where's your wife from again? #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
1,"#presidentialelection2016  Make plans to help your future now, so that later you don't regret it, again! Vote @realDonaldTrump #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
204,I wonder if Trump is at the Mexico soccer game in Chicago? I hear he has a lot of supporters there #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
108,"@JonathanHoenig @ericbolling Errant Vanity says up 2 USA about fighting ISIS, ? is choosing when/where ISIS decided we will #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
155,Donald Trump is so crazy I'm scared if I was hanging with him he would think it would be okay to sell me back to slavery! #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
202,@GovernorPerry @realDonaldTrump not true Perry! Don't count on me or anyone in my family for a vote. You need to stop being PC. #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
16,"WE Love Mexicans,WE Respect your Work Ethic,Your Love of Family,Your Loyalty,Your FOOD &Your Love Of God! Lets ALL Get JOBS,VOTE #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
123,@tommyhubb @JonathanHoenig Obama sees everything through an anti-Colonial prism.Every move he makes degrades our nation.#Cashinin #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
166,@realDonaldTrump your directness & honesty has moved you to the top of my list 4 #President2016! #TRUMPTRUTH #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
237,Trump is a Non-Establishment candidate.  I like it!  #MakeAmericaGreatAgain #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
8,"Please, understand that Donald Trump mouth is full of shit due to his Mexican maid having access to his toothbrush. #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
156,@realDonaldTrump @PamplinFilmCo We needs some Ballz back in the WH.. #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
85,@realDonaldTrump Don't let the @GOP tell you how to run!  #America doesn't need another politician.  #MakeAmericaGreatAgain only #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
199,DID YOU KNOW that the U.S Constitution is now under full pledge attack by the Obama tyrant administration? #WethePeople #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
239,"Following his recent comments about immigrants, do you think Donald Trump's business interests will suffer? #Trump #SemST",0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
54,Translation: I do not understand why the Republicans don't dismiss him. #Republicans #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
167,"@realDonaldTrump Now that you're the leader of the GOP, will you show them what Leadership is? #MakeAmericaGreatAgain #SemST",1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
159,People: Donald Trump is a man who can lead this country into the future. #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
113,@marcorubio @GovernorPerry @GrahamBlog @McConnellPress Your silence is deafening. #TrumpIsRight #SecureTheBorder #illegalaliens #SemST,1,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
62,And how many  #latinos enemies you gained in 1 week? 50 million!! @realDonaldTrump #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
252,.@realDonaldTrump should've kept his mouth shut & not run for Pres. He is making the biggest fool out of himself. He's fired #SemST,0,6,0.948488380094276,0.9380382781383617,0.9595963751879519,stance_long
