id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
50,WASHINGTON WHEN the nation's banks raised the prime interest rate last week for the fourth time this year x President Reagan blamed an  unfounded ''fear of the future .'' Nothing x it seem xlike to shrink the deficit next year through tax and spending measures . Administration supply side economists like Mr Johnson disagree that such emergency action will be needed . They contend that the economy's continuing strength will produce enough tax revenues to make such action unnecessary . Given enough time x the economy will prove who's right x but not until 1985 . It's a problem the Reagan economists will not boss will spend the next four years in Washington . of Lawrence Kudlow (page 12) . photo of Peter Bernstein  . photo of Allen Sinai . chart looking at the end of 1984 Copyright 1984 The New York Times Company,1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
51,A judge set bail at $30 million for a Northern California man accused of kidnapping a girl and holding her captive for 18 years . In setting the high amount x the judge x Douglas Phimister of El Dorado County Superior Court x cited the serious nature of the charges x injuries to the girl and the fact that the accused man x Phillip Garrido x was on parole at the time of the abduction . Mr Garrido x 58 x and his wife x Nancy Garrido x 54 x have pleaded not guilty to 29 charges of kidnapping x rape and false imprisonment and have been held (without) not bail in an El Dorado County jail . The two are accused of kidnapping Jaycee Dugard in 1991 x when she was 11 x then holding her captive in a backyard jumble of tents and sheds for nearly two decades . URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
52,"Officials in Benton Harbor x where more than one third of the work force is unemployed x plan to lay off city employees x freeze spending and seek state aid to help cover a $2dot2 million deficit . But state officials say that Michigan can not grant another emergency loan until city officials map a strategy for getting the city out of debt . Since 1981 the state's Emergency Loan Board has approved four loans totaling $2dot1 million for Benton Harbor . The community of 14 ,500 residents on the shore of Lake Michigan has been in financial trouble for years x its economy drained by an exodus of jobs . In June x the most recent month for which the Michigan Employment Security Commission had statistics x Benton Harbor's unemployment rate was 35 .2 percent . Copyright 1985 The New York Times Company",0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
53,"METRO DIGEST GOOD NEWS ON UNEMPLOYMENT SPENDING New York x New Jersey and Pennsylvania stand to reap tens of millions of dollars from a revamping of the Government survey from which unemployment rates are calculated x according to Federal and state officials . The extra money would result mainly from the states' greater xshare in some way to the severity of unemployment in a state or locality . Since the total pool of aid is more or (less) not fixed x other states would lose xopportunityies x she felt . Such exchanges of curiosity and experience were the purpose of the 13th annual conference of the Adoptive Parents Committee x which drew 2 ,000 people to the State University of New York at Purchase . Adoptive parents and those who thought they wanted to be xshare of the adoptive process . B4 . Chronicle B6 CORRECTION DATE: November 23",1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
54,In a setback for supporters of gun rights x a federal xappeal court in San Francisco has set aside a major ruling by three of its own justices that made it easier to challenge local gun restrictions .  Without explanation x the United States Court of Appeals for the Ninth Circuit x in San Francisco x on Wednesday ordered a hearing before 11 judges on an earlier decision by a three judge panel that applied the Second Amendment right to own guns to state and local laws .  In extending the Second Amendment to the states x the Ninth Circuit stood alone among the federal circuit courts of appeals that have taken on the issue . Two circuits decline to xapply the amendment to the states . That conflict between the circuits was widely seen as inviting xquick to the Supreme Court . gun rights activists accused her of revealing (anti) not gun bias in her vote . URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
55,The Federal Reserve left interest rates steady today but downgraded its view of the economy and signaled that it would consider cutting rates if the recovery from last year's recession continued to lose the xcorporate bond market that is making it harder for some companies to obtain financing . They say a rate cut would have a positive psychological impact and would keep the Fed in front of what some analysts think is a growing threat of deflation x a broad based x hard to reverse decline to xa worry over economic weakness . Graph tracks BALANCE OF RISKS from 1999 2002:Inflation (higher rates)NeutralWeakness (lower rates) Graph also tracks Fed funds target rate from 1999 2002 Yesterday's change to concern over weakness (Source: Federal Reserve) Copyright 2002 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
56,"The United States will seek to extend the two year ceiling on Japanese car imports for 12 months to protect the flagging domestic auto industry x according to the American trade representative x Bill Brock . The American industry x plagued by its lowest sales in two decades x needs more breathing room x he said x to enable it to recover when the economy improves . ''I believe a third year of voluntary auto export restraint by the Government of Japan is necessary ,'' Mr Brock wrote in a letter to Senator John C . Danforth x Republican of Missouri x that was disclosed today . Mr Danforth is chairman of the Senate Finance Committee's Subcommittee on International Trade . ''While the Japanese measures have been working x the domestic automotive industry continues to suffer because our economy has not recovered from the current recession ,'' Mr Brock wrote . Copyright 1982 The New York Times Company",1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
57,"Coal and steel and steam were the foundations of Cleveland's 20th century rise to a prosperous city of nearly one million people x at one point the nation's fifth largest . But x today the city is much x much smaller x and its economy relies more on good food x drink and experiences .  This is highly apparent along 450 feet of East Fourth Street x site of a 600 ,000 square foot xmixed use historic redevelopment that The Cleveland Plain Dealer x the city's major newspaper x has characterized as ''the jewel of Cleveland's entertainment district .''  About a third of the $110 million project is retail space and two thirds is housing . The redeveloped area has 14 restaurants x eight bars x a 16 lane bowling alley x a coffee shop x a theater x a nightclub and a concert stage that attracts national act xlike we are in now x we are doing good .'' URL: http://www .nytimescom",1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
58,THOUSANDS of Long Island homeowners lose their xxhomes x Mr Zimmer said in a telephone interview . This is not grant program x it's not handout x he said . It's a loan program that helps people re establish themselves and rebuild their lives . the Long Island Housing Partnership . Mr Lazio and the Partnership sponsored a Hauppauge conference on foreclosures . (Vic DeLucia/The New York Times) Copyright 1997 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
59,EURO GAINS . The euro rose on expectations that reports this week will show that economic growth in Europe is outpacing that of the United States . In New York x the euro settled at 93 .87 cents x up from 93 .48 cents on Friday . URL: http://www .nytimescom Bloomberg Financial Markets) . It also shows yesterday's closes for the British pound (in US dollars) x the Canadian dollar (per US dollar) x the German mark (per US dollar) x the Japanese yen (per US dollar) x the Mexican peso (pers US dollar) x and the South Korean won (per US dollar) . Copyright 2001 The New York Times Company,1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
60,The nation's largest utility can dump millions of tons of coal ash from a Tennessee spill into an Alabama landfill x federal regulators said . The Environmental Protection Agency said it would let the utility x the Tennessee Valley Authority x ship dredged material from the site of the December spill near Kingston x Tenn . x about 300 miles to the Arrowhead Landfill in Perry County in central Alabama . Authority officials said the shipments x which will go by rail x would begin immediately . Perry County will make millions of dollars in dumping fees . Opponents of the plan accuse the authority of unjust dumping on the people of a rural and mainly black county x where federal census statistics show 31 percent of families live in poverty . URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
61,In the debate on global climate change it has long been a given that China x with its huge population and endless coal reserves x would overtake the United States early this century as the biggest source of the atmospheric pollution that scientists believe is xwarming climate related natural disasters x have the most to lose the xUS Department of Energy and the United Nations)(pg . A8) Copyright 2001 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
62,SECTION: Section A . Page 19 x Column 1 . Editorial Desk,2,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
63,A hate crime indictment will be sought against two men accused of beating a Muslim man outside a tavern in Kinsman x southwest of Chicago . Sheriff Terry Marketti of Morris County said the men x Scott Finch and Luke Harty x were already charged with aggravated battery in the attack early Sunday morning against Faud Nafie x 35 . Sheriff Marketti said Mr Finch had said after his arrest that he was defend xagainst terrorists . Mr Nafie works at a goat and sheep farm and processing plant that was raided last month by FBI . agents investigating the plant's owner x Tahawwur Hussain Rana x on federal terrorism charges . The plant workers x including Mr Nafie x have not accused of any wrongdoing . URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
64,"To the Editor: Thank you for recognizing the splendid productivity results New York City's Department of Sanitation has achieved by reducing the size of collection truck crews from three workers to two (''The Worm and the Apple ,'' March 22) . Let me x however x clear up one small matter . The department needed 3 ,900 (not 2 ,900) workers in 1981 to pick up the 3dot3 million tons of municipal refuse to xtwo per crew x even though we are now picking up more trash . BRENDAN SEXTON Commissioner of Sanitation ��New York x March 23 x 1987 TYPE: Letter Copyright 1987 The New York Times Company",1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
65,TIMES are turbulent in industrial real estate again x says Mathew R . Sassano x who is well placed to judge such matters . He is the general manager of Atlas Terminals x a 25 acre industrial center in Glenwood x Queens x where 52 tenants operate in 38 buildings with a total of one million square feet of space . Occupancy had reached 100 percent in the 80's after the dispiriting 70's x he said x but the vacancy rate climbed back to 25 percent over the last two and a half years . About half the net lose of xa turnaround x but it's really too xsoon to say that . Capacchione of NCC Sportswear . (Rebecca Cooney for The New York Times) Copyright 1992 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
66,The decline to xconsumers x threatens to create difficulties for the New York City budget . As a result of the slackening in consumer prices and the recession x the Koch administration expects city tax revenues to increase more slowly in fiscal 1983 than in the last few years . Despite that prediction x the administration is likely to encounter skeptics on the City Council and the Board of Estimate who argue that the city's budget makers consistently underestimate revenue . Copyright 1982 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
67,Federal officials here on Thursday arrested 20 people who they said worked for a company that defrauded the California Medicaid program of $4dot6 million by sending untrained x unlicensed individuals to care for disabled children and adults .  Although some of those arrested worked as nurses abroad x officials said x (none) not trained in the United States . Many had (no) not health xcare experience . Many of the 75 victims received incompetent and rough treatment x but (none) not suffered life threatening injuries x said Thomas P . O'Brien x the United States attorney .  The company x Medcare Plus Home Health Providers x was run by Priscilla Villabroza x a nurse who pleaded guilty last year to five counts of health xcare fraud . Ms Villabroza faces 50 years in prison . Her former employees face 20 years if convicted of conspiracy and fraud . The 20 arrested are among 42 charged . URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
68,GOTTSCHALKxAlfred . The United States Holocaust Memorial Museum mourns the passing of our devoted friend and colleague x Alfred Gottschalk . A refugee from Nazi Germany x he was instrumental in the Museum's formative years x serving on the President's Commission that established the Museum x and later on the governing Council and as chair of its Education and Academic committees . We offer our deepest condolences to his entire family . Fred S . Zeidman x Chairman Joel M . Geiderman x Vice Chairman Sara J . Bloomfield x Director United States Holocaust Memorial Museum URL: http://www .nytimescom,1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
69,Lorraine Franklin sat in her empty store Monday evening x remembering what a typical night here used to look xlike: frenzied parents grabbing a pizza x frazzled workers picking up six packs x night shift employees loading up on coffee .  But since October x the West Addison General Store here has been nearly empty each night x a phenomenon due not the economy x but rather a fail to xbe demolished on Monday . While residents were shocked at the speed and timing of the closing x its poor condition was xwell known . A local mantra when driving over the bridge x according to Ms Franklin x was ''roll down your window x unbuckle your seat belt and say a prayer .''  Losing the bridge has x in many ways x been like lose the xrusting bridge was reduced to one lane in early July . Many residents feel xlike I am losing my best friend .'' Ms Cloutier said . ''I don't think anybody realizes what we are really losing .'' URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
70,The global climate negotiations in Copenhagen produced (neither) not grand success (nor) not complete meltdown that seemed almost certain as late as Friday afternoon . Despite two years of advance work x the meeting failed xeffort to combat climate change in a way it has (never) not x putting measurable emissions reductions targets on the table and accepting verification . And the United States is very much back in the game xtoo . After eight years of playing the spoiler x it is now a leader with a president who seems to embrace the role . URL: http://www .nytimescom,1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
71,Four of Japan's leading steelmakers reported high earnings last year x but Fippon Steel x the world's largest steelmaker x said its profits were cut by a third and next year might be even worse . Japan's steel industry overtook the United States for the first time last year x but in their annual reports most of the companies saw grim days ahead . All were wary about predicting precise figures for 1981 but foresaw lower demand in Japan and overseas resulting from the European recession and the generally sagging world economy . Kawasaki Steel x third on the list x had record profits last year with sales up 14 percent x but it said its profit in the six months up to September could fall back by 30 percent . Copyright 1981 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
72,Mexico has been dragged into recession by the faltering American economy x taking a toll on millions of Mexicans and the political aspirations of President Vicente Fox .  Mr Fox took office on Dec 1 promising to create 1dot4 million new jobs . That has proved a mirage . Instead x hundreds of thousands of people x perhaps as many as half a million x by some estimates x have lose their xxcosts . The correlation of manufacturing job lose their xxword . Everything is the same . URL: http://www .nytimescom with Alejandro Toledo of Peru x top x and Francisco Flores of El Salvador . (Associated Press) Copyright 2001 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
73,To the Editor: To state x as Judith Shulevitz does in her review of Susan Faludi's Stiffed (Oct 3) x that you would (never) not know xwell as  .  .  . entrepreneurial skill x Shulevitz serves only to blame the victim . The basic underlying issue is that employers in the postindustrial economy have discovered a way to rid themselves of that pesky social contract America once had in the postwar period . Nancy Wiefek State College x Pa . http://www .nytimescom TYPE: Letter Copyright 1999 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
74,After peaking in 1988 x the number of commercial banks in the region has plummeted x in large part reflecting the effects of the recession . The trend in New York has been driven by mergers like the one between Chemical Bank and Manufacturers Hanover x and by moves by many large New York City based banks to merge their upstate subsidiaries into the parent banks . In Connecticut x the FDIC closed 10 institutions in 1992 alone . only one of the state's banks was closed in the 1980s . In New Jersey x a slow down in commercial real estate and construction took a toll on commercial banks x but they resumed profitable operations in 1992 x after three years of setbacks . The thrift industry in all three states has also contracted x afflicted by the same troubles that beset many of the country's savings and loan associations . commercial banks from 1984 to 1992 . (Source: Federal Deposit Insurance Corporation . Office of Thrift Supervision) Copyright 1993 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
75,GREENxRalph I . The Yeshiva University family is grieved by the passing of Ralph I . Green x a Yeshiva University Guardian and a retired NYPD Lieutenant x who established a major memorial fund in memory of his brother Sidney Green x a Yeshiva College alumnus of 1938 x and in tribute to his late father x Morris Greenberg a Captain in the New York Police Department x who helped secure suits for needy YU students for the Jewish holidays in the early 1900's . He also established the Morris Greenberg Library Enhancement Fund to strengthen YU's libraries . Heartfelt condolences are extended to his nephew Marc Jobert . May his memory ever serve as a source of blessings . Yeshiva University Richard M . Joel x President Norman Lamm x Chancellor URL: http://www .nytimescom,1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
76,The Fed Led Recovery Tired of waiting for consumers to lead the economy out of recession x and perhaps doubtful that they could x the Federal Reserve Board now seems intent on doing the job itself . In conjunction with weakening corporate loan demand x the Fed has been injecting large sums of nonborrowed reserves into the ailing financial system x allowing interest rates to fall much faster than most analysts had anticipated even a few days ago . It may be too xsoon to equate current developments with what went on in 1980 x when interest rates tumbled x only to shoot back up again later . The decline to xtighten credit again x Mr Yardeni said x aborting what otherwise could have been a sustainable recovery . Copyright 1982 The New York Times Company,1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
77,To the Editor:  Re ''A Deficit Disorder'' (editorial x July 24) x about President Bush's deficit reduction policy:  President Bush's tax cuts stimulated our economy . Evidence of growth x from the creation of more than 3dot7 million jobs to advances in xgross domestic product and increased Treasury receipts x is irrefutable . The recent revenue increases are broad based x coming from rising wages x salaries and profits . Increased tax receipts are a big help in achieving deficit reduction x but tight controls x as called for in the budget x are also essential .  The Bush administration is committed to both the continued economic growth and the budget restraint that will keep us on this solid path of deficit reduction . John W . Snow Treasury Secretary Washington x July 26 x 2005 URL: http://www .nytimescom DOCUMENT TYPE: Letter Copyright 2005 The New York Times Company,1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
78,CARYxProfessor Eve . The Brooklyn Law School community mourns the lose their xxchildren Annie and Peter x and her entire family . Stuart Subotnick x Chairman of the Board Joan G . Wexler x Dean URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
79,China criticized the United States on Monday for sending six Chinese Uighur detainees from the American military prison at Guantanamo Bay x Cuba x to the Pacific island nation of Palau . China has demanded that the Uighurs be returned to China x but the United States has refuse to xa terrorist group listed by the United Nations x and that the United States had a duty to ''abide by UN resolutions and fulfill its international antiterror obligations .'' URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
80,Setting up a potential showdown with the mayor x the San Francisco Board of Supervisors reinstated an ordinance requiring that juvenile offenders who are in the country illegally be convicted of a crime before they are turned over to federal immigration authorities . The board passed the measure in October x but it was vetoed by Mayor Gavin Newsom x who said that it very likely conflicted with federal immigration law . On Tuesday x the board overrode that veto by an 8 to 3 vote . The mayor says that he has (no) not intention of abiding by the board's action and that the current policy of turning over juveniles at the time of their arrest would stay in place . A spokesman called the ordinance unenforceable . Supervisor David Campos x who sponsored the measure x urged the mayor ''to follow the democratic process'' and put the ordinance into effect . URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
81,"The Goodyear Tire and Rubber Company said yesterday that economic uncertainty made worse by the terrorist attacks has led to the elimination of as many as 475 jobs at two Alabama plants . The company said as many as 225 workers would be laid off at its tire factory in Gadsden x and another 250 jobs would be eliminated at a Goodyear owned Dunlop factory in Huntsville . Goodyear x based in Akron x Ohio x plans to cut as many as 1 ,400 jobs x or 5 percent of its manufacturing work force x at five plants this month . The company cited declining demand because of the slow economy for the job reductions . URL: http://www .nytimescom Copyright 2001 The New York Times Company",0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
82,One of the major problems in making public policy is that politicians x like von Clausewitz's generals x always tend to fight the last war . It is deceptively simple to define the future in terms of our past . Abraham Lincoln said it so well: ''As our case is new x so we must think and act xlike Abraham Lincoln x ''disenthrall ourselves'' from our past myths and deal with the realities of the ''stormy present'' x which means not overwhelming the Lady in the harbor with more immigrants than she can absorb . xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx Richard D . Lamm x a Democrat x is Governor of Colorado . TYPE: op ed Copyright 1981 The New York Times Company,1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
83,"GELLMANxIsaiah x 81 x Ph .D . ,Environmental scientist x chemical engineer . Died December 10 x 2009 in New York . Retired President National Council for Air and Stream Improvement . Survived by beloved wife of 62 years Lola x daughters Paula Gellman (Bill Goodman) and Judith Pardo (Jeffrey) x grandchildren Seth (Margo Leatham) x Michael (Caryn Shapiro) x Matthew and Joseph Pardo x sister Aviva Blaichman (Charles) x and family . Dedicated to political x social and economic justice x and Yiddishkeit . Memorial Service Sunday x December 20 x 2:30pm at The Riverside x 76th St and Amsterdam Ave . URL: http://www .nytimescom",2,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
84,As detectives continued the investigation into the killing of a 46 year old woman whose body was discovered over the weekend at the Lower Manhattan office building where she worked as a cleaner x a stream of friends visited her Washington Heights apartment x where her family had gathered on Sunday to mourn .  The woman x Eridania Rodriguez x Iris to those who knew her well x was described by friends as a devoted mother of two daughters and a son . They said she had grown so nervous about working alone at night that she was lose xhope that whoever did this horror will pay for it .'' URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
85,The job market in the technology industry remained weak but stabilized last year x according to the American Electronics Association . In a yearly report based on government data and released this week x the trade group found that the technology industry lose the xtelecommunications industry consolidates . But jobs were added in software services and engineering and technology services . In trade x America's technology exports rose 12 percent x to $191 billion last year x while imports rose 17 percent x to $271 billion . Steve Lohr (NYT) URL: http://www .nytimescom Copyright 2005 The New York Times Company,1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
86,"GELLMANxIsaiah x 81 x Ph .D . ,Environmental scientist x chemical engineer . Died December 10 x 2009 in New York . Retired President National Council for Air and Stream Improvement . Survived by beloved wife of 62 years Lola x daughters Paula Gellman (Bill Goodman) and Judith Pardo (Jeffrey) x grandchildren Seth (Margo Leatham) x Michael (Caryn Shapiro) x Matthew and Joseph Pardo x sister Aviva Blaichman (Charles) x and family . Dedicated to political x social and economic justice x and Yiddishkeit . Memorial Service Sunday x December 20 x 2:30pm at The Riverside x 76th St and Amsterdam Ave . URL: http://www .nytimescom",2,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
87,"'PLAY WEEK'  Animals' lives in the wild aren't governed solely by the rule of tooth and claw . Despite the Darwinian demands of survival of the fittest x sometimes even tigers just want to have fun .  That principle is on display through Sunday during ''Play Week ,'' an annual celebration at the Bronx Zoo featuring act xlike Dorothy the Dinosaur x Henry the Octopus and Wags the Dog (this is an eclectic bunch) x the band members will play old favorites and hits from their latest album x called x not surprisingly x ''The Wiggles Go Bananas .'' Friday at 3 and 6:30 pm . Saturday at 10:30 am x Nassau Coliseum x 1255 Hempstead Turnpike x Uniondale x NY x (800) 745 3000 x ticketmastercom . $19 to $40 . LAUREL GRAEBER 20090820 URL: http://www .nytimescom",1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
88,EURO SOARS . The euro rose on the belief that the United States economy is slowing faster and sooner than expected . The euro settled in New York at 92 .52 cents x up from 91 .43 cents on Thursday . http://www .nytimescom Bloomberg Financial Markets) . It also shows yesterday's closes for the British pound (in US dollars) x the Canadian dollar (per US dollar) x the German mark (per US dollar) x the Japanese yen (per US dollar) x the Mexican peso (pers US dollar) x and the South Korean won (per US dollar) . Copyright 2000 The New York Times Company,1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
89,It will cost between $500 billion and $600 billion every year for the next 10 years to allow developing nations to grow using renewable energy resources x instead of relying on dirty fuels that worsen global xwarming climate change .  But the new United Nations report suggests that adapting to the effects of global xwarming climate change x he said . One way to generate the money might be through a ''global tax'' on carbon emissions of about $50 per ton x the report said x which would raise about $500 billion .  Experts said that a global tax might seem xlike an ideal solution on an academic level x but that it would be a nearly impossible sell in the real world . Still x the main strength of trying to get the world on the same page in terms of how to fight climate change is that it would reduce costs for everybody x Mr Kenber said . URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
90,Two Georgia men received more than a decade each in prison for conspiring to xsupport terrorist groups by videotaping American landmarks and sending the videos overseas . One of the men x Ehsanul Islam Sadequee x 23 x was sentenced to 17 years in prison for four terror related charges at a hearing in the morning in Atlanta x and the other x Syed Haris Ahmed x 24 x received a 13 year sentence on a single charge . Prosecutors say Mr Sadequee and Mr Ahmed x who are United States citizens x (never) not posed an imminent threat to the country but took concrete steps to help terrorists . URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
91,A month ago x Bobby Vaughn was a sad casualty of the recession . He had not worked full time in a year . His construction business had fail to xfeed his two children on odd jobs here and there . Nobody seem xlike busboy and housekeeper . Lined up elbow to elbow x five and six deep x they were presented on the nightly news and on the front pages of newspapers as a river of desperation x a living symbol of a recession that would not mostly menial jobs suggests a fundamental restructuring of the economy x specialists say x one that has produced an employer's market where job security is a bonus and everyone feel xlike it's a shrinking pie and their piece is getting smaller x said Dr . William Roiter x a workplace psychologist in Boston . Workers see those people on line and can see themselves on line . The basic rules of the game xagainst x he said . (Jonathan Kirn for The New York Times) (pg . 24) Copyright 1992 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
92,The dollar x after rising sharply in value for years in a reflection of American economic might x is weakening markedly x mirroring concern about the fragility of the economic recovery and the nation's financial condition .  The dollar fell to a two year low against the euro today and also edged down against the Japanese yen x continuing a months long slide . The decline to xwhat some economists said was a worrisome level .  The monthly trade deficit in goods and services rose in April to $35 .9 billion xworth 96 .52 cents x up from 95 .67 cents a day earlier . The dollar was worth 123 .37 yen x down from 123 .82 yen . Since January x the dollar has lose of xUS financial assets . When countries run xagainst currencies of major trading partners since 1998 . (Source: Federal Reserve)(pg . C2) Copyright 2002 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
93,"The number of Americans applying for state unemployment insurance rose a surprising 8 ,000 in the week ending last Saturday to a seasonally adjusted level of 347 ,000 x the Labor Department said today . The increase in claims was the opposite of analysts' expectations for an 8 ,000 decline to x335 ,5000 . Copyright 1997 The New York Times Company",0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
94,When government scientists went looking for mercury contamination in fish in 291 streams around the nation x they found it in every fish they tested x the Interior Department said x even in isolated rural waterways . In a statement x the department said that some of the streams tested were affected by mining operations x which can be a source of mercury pollution x so the findings x by scientists at the United States Geological Survey x do not necessarily reflect contamination levels nationwide . But Interior Secretary Ken Salazar said the findings underlined the need to act against mercury pollution . Emissions from coal fired power plants are the largest source of mercury contamination in the United States . A quarter of the fish studied had mercury levels above safety levels set by the Environmental Protection Agency for people who eat the fish regularly x the Interior Department said . URL: http://www .nytimescom,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
95,To the Editor:  Good Economy . Bad Job Market . Huh . (Economic View x Sept 14) suggested that technological improvements x as xwell as employers' squeezing more work from existing workers x are possible root causes of the current economic phenomenon of increasing productivity and decline to xcountries where companies can hire such labor for a small fraction of what American workers would be paid . This directly increases productivity x which is measured as output per dollar spent on labor . While offshoring dramatically decreases corporate costs x it also eliminates the domestic salaries that provide the greatest demand for these companies' products . Unfortunately x this makes (less) not realistic the idea that increased demand will come from companies' profit taking xshare in Santa Monica x Calif . URL: http://www .nytimescom DOCUMENT TYPE: Letter Copyright 2003 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
96,The Obama administration is establishing a new unit within the State Department for countering militant propaganda in Afghanistan and Pakistan x engaging more fully than ever in a war of words and ideas that it acknowledges the United States has been lose their xxown populations .''  This is particularly important x he said x in the border areas of Pakistan and across large parts of Afghanistan that for decades had only primitive communications .  In the tribal areas of Pakistan x for example x there are only four legal FM radio stations x compared with more than 150 illegal low watt stations run by militants x according to officials involved in the counterpropaganda effort . Some of the insurgent radio stations are mobile x broadcasting from vehicles or even donkey carts to (avoid) not detection and extend their reach . URL: http://www .nytimescom,1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
97,"It was a week to think about war x to talk about war . to thank those who fight x and grieve for those who might have had they not gunned down on their own Army post in their own country . President Obama traveled to Fort Hood in Texas on Tuesday to stand as national eulogist for the 13 killed there x even as debate stirred over what to call the massacre: The act of a terrorist . The murderous rage of a misfit . On Wednesday x Veterans Day x Mr Obama was at Arlington x walking among graves where ''grief remains fresh'' and meeting mourners . Later he met with his war council . Should he send 30 ,000 more troops to Afghanistan . Ten thousand . And on Friday x a reminder of what started it all: an announcement that five accused plotters in the 9/11 attacks would be tried in Manhattan . URL: http://www .nytimescom",0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
98,"The Supreme Court of Canada released two decisions in libel suits against major newspapers on Tuesday that increase protect xagainst The Ottawa Citizen and the other against The Toronto Star .  In one case x a jury had awarded a former officer with the Ontario Provincial Police about $95 ,000 after The Ottawa Citizen looked into the circumstances of an unauthorized rescue xmiss the opportunity to avail themselves of the xresponsib for the expansion of the golf course x located near his lakeside home . The approval was granted by a government led by a different political party .  Mr Downard said it was too xsoon to know whether his client would seek a retrial . But he added that he was confident that his client would still win the case x despite the new defense available to the newspaper . URL: http://www .nytimescom",1,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
99,"The Department of Defense has identified 4 ,321 American service members who have died since the start of the Iraq war and 756 who have died as part of the Afghan war and related operations . It confirmed the deaths of the following Americans on Monday:  Afghanistan:  FITZGIBBON x Patrick S . x 19 x Pvt . x Army . Knoxville x Tenn . Fourth Infantry Division .  JONES x Richard K . x 21 x Pfc . x Army . Person x NC . Fourth Infantry Division .  MILLER x Alexander J . x 21 x Specialist x Army . Clermont x Fla . 10th Mountain Division (Light Infantry) .  WALLS x Jonathan M . x 27 x Cpl . x Army . West Lawn x Pa . x Fourth Infantry Division .  Iraq:  POLK x Johnny R . x 39 x Staff Sgt . x Army . Gulfport x Miss . First Cavalry Division . URL: http://www .nytimescom",0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
100,EVER since the Oct 19 stock market collapse x most analysts have been saying that the economy would slow down as a result x perhaps enough to send the nation stumbling into recession . They argue that consumers x who account for two thirds of the gross national product x have lose their xxeconomies . buy durable goods (University of Michigan Survey Research Center) TYPE: Question Copyright 1987 The New York Times Company,0,7,0.9267305835819216,0.9069585072167651,0.9482504777810873
