id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
335,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 44 years old. I am a woman. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
336,"Racially, I am white. I attend church. I am 38 years old. I am a woman.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
337,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 46 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
338,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 43 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
339,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 58 years old. I am a woman. I am not very interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
340,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am 41 years old. I am a woman. I am not very interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
341,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 42 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
342,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 39 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
343,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 18 years old. I am a man. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
344,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 71 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
345,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 60 years old. I am a woman. I am very interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
346,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 51 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
347,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 36 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
348,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 75 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
349,"Racially, I am white. I do not attend church. I am 80 years old. I am a woman.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
350,"Racially, I am white. I attend church. I am 59 years old. I am a man.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
351,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 25 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
352,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 26 years old. I am a woman. I am not very interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
353,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am 38 years old. I am a woman. I am somewhat interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
354,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am 29 years old. I am a woman. I am somewhat interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
355,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 65 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
356,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 31 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
357,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 63 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
358,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 48 years old. I am a man. I am not at all interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
359,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 53 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
360,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
361,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 77 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
362,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
363,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 43 years old. I am a woman. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
364,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 37 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
365,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 52 years old. I am a woman. I am not at all interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
366,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 32 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
367,"Racially, I am black. I never discuss politics with my family or friends. I attend church. I am 28 years old. I am a man. I am not at all interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
368,I like to discuss politics with my family and friends. I attend church. I am 64 years old. I am a man. I am very interested in politics.,1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
369,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 68 years old. I am a woman. I am somewhat interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
370,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 58 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
371,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 41 years old. I am a woman. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
372,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 70 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
373,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 60 years old. I am a woman. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
374,"Racially, I am white. I do not attend church. I am 60 years old. I am a woman.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
375,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 71 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
376,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 40 years old. I am a man. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
377,"Racially, I am native American. I like to discuss politics with my family and friends. I attend church. I am 27 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
378,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 71 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
379,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 30 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
380,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a woman. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
381,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 60 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
382,"Racially, I am white. I never discuss politics with my family or friends. I attend church. I am 73 years old. I am a woman. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
383,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 68 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
384,"Racially, I am hispanic. I never discuss politics with my family or friends. I do not attend church. I am 63 years old. I am a man. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
385,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 64 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
386,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 27 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
387,"Racially, I am black. I like to discuss politics with my family and friends. I do not attend church. I am 26 years old. I am a woman. I am not at all interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
388,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 39 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
389,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
390,"Racially, I am native American. I do not attend church. I am 49 years old. I am a man.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
391,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 38 years old. I am a man. I am not at all interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
392,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 26 years old. I am a woman. I am not at all interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
393,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 47 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
394,"Racially, I am black. I like to discuss politics with my family and friends. I do not attend church. I am 50 years old. I am a man. I am not very interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
395,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 78 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
396,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
397,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 49 years old. I am a woman. I am somewhat interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
398,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
399,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 70 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
400,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 59 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
401,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 65 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
402,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
403,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 51 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
404,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 59 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
405,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 46 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
406,"Racially, I am hispanic. I like to discuss politics with my family and friends. I do not attend church. I am 33 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
407,"Racially, I am native American. I never discuss politics with my family or friends. I attend church. I am 50 years old. I am a woman. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
408,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 63 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
409,I am a man.,1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
410,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 69 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
411,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 62 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
412,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
413,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
414,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 47 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
415,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am 42 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
416,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 37 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
417,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 61 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
418,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 68 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
419,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 60 years old. I am a woman. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
420,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 28 years old. I am a man. I am somewhat interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
421,I do not attend church. I am a woman.,1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
422,"Racially, I am white. I attend church. I am 79 years old. I am a woman.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
423,I like to discuss politics with my family and friends. I do not attend church. I am 20 years old. I am a man. I am very interested in politics.,1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
424,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 73 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
425,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 58 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
426,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 41 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
427,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 37 years old. I am a man. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
428,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 76 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
429,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 65 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
430,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a woman. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
431,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 53 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
432,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 35 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
433,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am 63 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
434,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 33 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
435,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 38 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
436,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am 29 years old. I am a woman. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
437,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 54 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
438,I never discuss politics with my family or friends. I do not attend church. I am 56 years old. I am a woman. I am somewhat interested in politics.,1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
439,"Racially, I am asian. I attend church. I am 20 years old. I am a man.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
440,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 27 years old. I am a woman. I am not at all interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
441,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am 37 years old. I am a woman. I am not at all interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
442,"Racially, I am white. I do not attend church. I am 61 years old. I am a woman.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
443,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 64 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
444,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 23 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
445,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 68 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
446,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 57 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
447,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 72 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
448,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am a man. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
449,"Racially, I am white. I attend church. I am 80 years old. I am a man.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
450,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 23 years old. I am a man. I am not very interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
451,"Racially, I am native American. I like to discuss politics with my family and friends. I attend church. I am 36 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
452,"Racially, I am white. I attend church. I am 44 years old. I am a man.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
453,"Racially, I am black. I never discuss politics with my family or friends. I attend church. I am 25 years old. I am a woman. I am not at all interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
454,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 39 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
455,I like to discuss politics with my family and friends. I attend church. I am 62 years old. I am a man. I am somewhat interested in politics.,1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
456,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 21 years old. I am a woman. I am not very interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
457,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 37 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
458,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 48 years old. I am a woman. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
459,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 67 years old. I am a man. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
460,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 66 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
461,"Racially, I am native American. I like to discuss politics with my family and friends. I do not attend church. I am 60 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
462,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 22 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
463,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 66 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
464,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
465,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 71 years old. I am a man. I am not at all interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
466,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a man. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
467,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 43 years old. I am a man. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
468,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 79 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
469,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 69 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
470,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 35 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
471,"Racially, I am white. I do not attend church. I am 26 years old. I am a man.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
472,"Racially, I am black. I do not attend church. I am 52 years old. I am a woman.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
473,"Racially, I am black. I like to discuss politics with my family and friends. I do not attend church. I am 24 years old. I am a woman. I am not at all interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
474,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 44 years old. I am a man. I am somewhat interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
475,I like to discuss politics with my family and friends. I attend church. I am 65 years old. I am a woman. I am somewhat interested in politics.,1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
476,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 73 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
477,"Racially, I am asian. I never discuss politics with my family or friends. I do not attend church. I am 20 years old. I am a woman. I am somewhat interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
478,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 38 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
479,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 66 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
480,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 29 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
481,"Racially, I am native American. I like to discuss politics with my family and friends. I do not attend church. I am 64 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
482,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 67 years old. I am a woman. I am somewhat interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
483,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
484,"Racially, I am white. I do not attend church. I am 64 years old. I am a woman.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
485,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 69 years old. I am a man. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
486,"Racially, I am white. I do not attend church. I am 32 years old. I am a man.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
487,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 40 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
488,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 31 years old. I am a woman. I am not very interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
489,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 21 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
490,"Racially, I am white. I do not attend church. I am 72 years old. I am a woman.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
491,"Racially, I am black. I like to discuss politics with my family and friends. I do not attend church. I am 37 years old. I am a man. I am somewhat interested in politics.",0,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
492,I like to discuss politics with my family and friends. I attend church. I am a man. I am not very interested in politics.,1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
493,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 80 years old. I am a woman. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
494,"Racially, I am asian. I like to discuss politics with my family and friends. I attend church. I am 40 years old. I am a man. I am not very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
495,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a woman. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
496,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 59 years old. I am a man. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
497,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 52 years old. I am a man. I am very interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
498,"Racially, I am white. I never discuss politics with my family or friends. I attend church. I am 24 years old. I am a woman. I am somewhat interested in politics.",1,2,0.8350257041920544,0.7834725842319974,0.8868495511878863
